0.22811,0.21939,0.010181,0.99995
0.55622,0.28761,0.23187,0.97275
0.48065,0.67857,0.11629,0.99322
0.61336,0.93571,0.26793,0.96344
0.18571,0.85962,-0.044796,0.999
